journey_id,customer_id,first_touch_timestamp,last_touch_timestamp,first_channel,last_channel,first_campaign,last_campaign,touchpoint_count,unique_channels,converted,conversion_events,conversion_value,journey_duration_hours,conversion_timestamp,days_to_conversion,journey_path
JOURNEY-01215,CUST-01215,2025-05-06 01:25:00,2025-05-12 21:28:00,Paid Search,Paid Social,Competitor Search,LinkedIn Ads,4,3,1,1,67.07,164.05,2025-05-12 21:28:00,6.84,Paid Search > Paid Social > Organic Social > Paid Social
JOURNEY-01216,CUST-01216,2025-06-20 21:17:00,2025-06-24 15:48:00,Organic Social,Paid Social,LinkedIn Organic,LinkedIn Ads,4,3,0,0,0.0,90.52,,,Organic Social > Referral > Organic Social > Paid Social
JOURNEY-01217,CUST-01217,2025-03-16 01:22:00,2025-03-16 01:22:00,Email,Email,Newsletter,Newsletter,1,1,0,0,0.0,0.0,,,Email
JOURNEY-01218,CUST-01218,2025-02-17 09:13:00,2025-02-22 20:20:00,Direct,Organic Search,Direct Visit,SEO Blog,3,3,0,0,0.0,131.12,,,Direct > Organic Social > Organic Search
JOURNEY-01219,CUST-01219,2025-06-08 08:50:00,2025-06-08 08:50:00,Display,Display,Banner Campaign,Banner Campaign,1,1,0,0,0.0,0.0,,,Display
JOURNEY-01220,CUST-01220,2025-03-30 01:25:00,2025-04-06 03:24:00,Display,Organic Search,Retargeting,Product Pages,5,4,0,0,0.0,169.98,,,Display > Organic Social > Display > Paid Social > Organic Search
JOURNEY-01221,CUST-01221,2025-02-06 09:13:00,2025-02-20 08:18:00,Paid Search,Paid Search,Brand Search,Competitor Search,6,3,0,0,0.0,335.08,,,Paid Search > Email > Organic Social > Email > Paid Search > Paid Search
JOURNEY-01222,CUST-01222,2025-06-14 09:28:00,2025-06-20 06:19:00,Direct,Organic Social,Direct Visit,TikTok Organic,3,3,0,0,0.0,140.85,,,Direct > Paid Search > Organic Social
JOURNEY-01223,CUST-01223,2025-03-09 18:46:00,2025-03-22 06:14:00,Paid Search,Organic Search,Product Search,Educational Content,5,3,0,0,0.0,299.47,,,Paid Search > Organic Search > Paid Social > Paid Search > Organic Search
JOURNEY-01224,CUST-01224,2025-03-15 02:24:00,2025-03-21 16:11:00,Direct,Paid Search,Direct Visit,Competitor Search,8,6,0,0,0.0,157.78,,,Direct > Direct > Organic Social > Organic Search > Referral > Organic Search > Email > Paid Search
JOURNEY-01225,CUST-01225,2025-04-16 12:41:00,2025-04-23 03:00:00,Paid Search,Paid Social,Brand Search,Instagram Ads,3,3,0,0,0.0,158.32,,,Paid Search > Email > Paid Social
JOURNEY-01226,CUST-01226,2025-01-24 04:51:00,2025-01-30 18:37:00,Referral,Paid Social,Customer Referral,Facebook Ads,4,3,0,0,0.0,157.77,,,Referral > Referral > Paid Search > Paid Social
JOURNEY-01227,CUST-01227,2025-01-17 05:35:00,2025-01-18 09:47:00,Email,Organic Social,Promotional Email,LinkedIn Organic,3,3,1,1,83.82,28.2,2025-01-18 09:47:00,1.18,Email > Display > Organic Social
JOURNEY-01228,CUST-01228,2025-02-12 13:24:00,2025-02-19 05:04:00,Email,Paid Search,Promotional Email,Product Search,4,4,0,0,0.0,159.67,,,Email > Referral > Paid Social > Paid Search
JOURNEY-01229,CUST-01229,2025-05-27 23:53:00,2025-06-07 11:20:00,Email,Organic Search,Promotional Email,Product Pages,7,6,0,0,0.0,251.45,,,Email > Paid Social > Referral > Email > Organic Social > Direct > Organic Search
JOURNEY-01230,CUST-01230,2025-04-13 23:42:00,2025-04-14 10:49:00,Direct,Paid Search,Direct Visit,Competitor Search,2,2,1,1,118.98,11.12,2025-04-14 10:49:00,0.46,Direct > Paid Search
JOURNEY-01231,CUST-01231,2025-05-01 18:19:00,2025-05-04 22:54:00,Display,Email,Retargeting,Promotional Email,3,3,0,0,0.0,76.58,,,Display > Organic Social > Email
JOURNEY-01232,CUST-01232,2025-02-16 04:05:00,2025-02-23 10:51:00,Paid Social,Paid Social,Facebook Ads,Facebook Ads,4,3,1,1,177.14,174.77,2025-02-23 10:51:00,7.28,Paid Social > Referral > Direct > Paid Social
JOURNEY-01233,CUST-01233,2025-04-04 01:53:00,2025-04-12 07:11:00,Paid Social,Organic Search,Instagram Ads,SEO Blog,4,3,0,0,0.0,197.3,,,Paid Social > Paid Social > Direct > Organic Search
JOURNEY-01234,CUST-01234,2025-04-08 07:28:00,2025-04-15 22:01:00,Email,Referral,Promotional Email,Customer Referral,3,3,1,1,72.66,182.55,2025-04-15 22:01:00,7.61,Email > Organic Search > Referral
JOURNEY-01235,CUST-01235,2025-04-06 11:46:00,2025-04-09 11:07:00,Email,Organic Search,Promotional Email,Product Pages,2,2,1,1,205.86,71.35,2025-04-09 11:07:00,2.97,Email > Organic Search
JOURNEY-01236,CUST-01236,2025-03-25 02:31:00,2025-03-29 09:05:00,Referral,Organic Social,Partner Website,Instagram Organic,3,3,0,0,0.0,102.57,,,Referral > Paid Search > Organic Social
JOURNEY-01237,CUST-01237,2025-03-05 15:36:00,2025-03-08 03:46:00,Paid Social,Direct,LinkedIn Ads,Direct Visit,2,2,0,0,0.0,60.17,,,Paid Social > Direct
JOURNEY-01238,CUST-01238,2025-01-28 08:02:00,2025-02-02 19:13:00,Organic Search,Direct,Product Pages,Direct Visit,4,4,0,0,0.0,131.18,,,Organic Search > Paid Search > Paid Social > Direct
JOURNEY-01239,CUST-01239,2025-05-15 11:11:00,2025-05-25 17:49:00,Referral,Email,Customer Referral,Welcome Series,6,5,0,0,0.0,246.63,,,Referral > Paid Social > Display > Organic Search > Organic Search > Email
JOURNEY-01240,CUST-01240,2025-04-15 03:27:00,2025-04-23 09:13:00,Organic Social,Organic Search,TikTok Organic,SEO Blog,4,4,0,0,0.0,197.77,,,Organic Social > Direct > Paid Social > Organic Search
JOURNEY-01241,CUST-01241,2025-05-30 18:01:00,2025-06-03 06:28:00,Paid Search,Direct,Brand Search,Direct Visit,3,2,0,0,0.0,84.45,,,Paid Search > Paid Search > Direct
JOURNEY-01242,CUST-01242,2025-01-22 15:49:00,2025-02-04 21:01:00,Direct,Organic Search,Direct Visit,Educational Content,7,5,1,1,165.85,317.2,2025-02-04 21:01:00,13.22,Direct > Paid Social > Organic Social > Referral > Organic Search > Direct > Organic Search
JOURNEY-01243,CUST-01243,2025-06-11 20:51:00,2025-06-19 11:05:00,Paid Social,Paid Social,Instagram Ads,Instagram Ads,5,4,0,0,0.0,182.23,,,Paid Social > Referral > Direct > Organic Social > Paid Social
JOURNEY-01244,CUST-01244,2025-05-21 08:29:00,2025-05-25 09:52:00,Organic Social,Referral,Instagram Organic,Partner Website,3,3,1,1,158.06,97.38,2025-05-25 09:52:00,4.06,Organic Social > Organic Search > Referral
JOURNEY-01245,CUST-01245,2025-02-03 09:33:00,2025-02-03 09:33:00,Paid Search,Paid Search,Competitor Search,Competitor Search,1,1,0,0,0.0,0.0,,,Paid Search
JOURNEY-01246,CUST-01246,2025-01-27 04:00:00,2025-01-27 04:00:00,Email,Email,Welcome Series,Welcome Series,1,1,0,0,0.0,0.0,,,Email
JOURNEY-01247,CUST-01247,2025-01-09 02:29:00,2025-01-15 04:14:00,Organic Social,Organic Social,LinkedIn Organic,Instagram Organic,3,2,0,0,0.0,145.75,,,Organic Social > Referral > Organic Social
JOURNEY-01248,CUST-01248,2025-05-16 08:16:00,2025-05-17 02:05:00,Direct,Email,Direct Visit,Welcome Series,2,2,1,1,154.07,17.82,2025-05-17 02:05:00,0.74,Direct > Email
JOURNEY-01249,CUST-01249,2025-06-15 21:12:00,2025-06-26 16:22:00,Email,Organic Search,Welcome Series,Product Pages,5,4,0,0,0.0,259.17,,,Email > Paid Search > Referral > Email > Organic Search
JOURNEY-01250,CUST-01250,2025-05-14 14:53:00,2025-05-20 14:40:00,Email,Paid Search,Welcome Series,Competitor Search,4,4,0,0,0.0,143.78,,,Email > Paid Social > Direct > Paid Search
JOURNEY-01251,CUST-01251,2025-05-25 08:27:00,2025-06-01 18:12:00,Paid Search,Paid Search,Brand Search,Brand Search,4,3,0,0,0.0,177.75,,,Paid Search > Organic Social > Email > Paid Search
JOURNEY-01252,CUST-01252,2025-06-22 19:39:00,2025-06-26 17:09:00,Organic Social,Paid Search,LinkedIn Organic,Brand Search,2,2,0,0,0.0,93.5,,,Organic Social > Paid Search
JOURNEY-01253,CUST-01253,2025-05-03 03:48:00,2025-05-12 04:28:00,Paid Search,Email,Product Search,Newsletter,4,3,0,0,0.0,216.67,,,Paid Search > Organic Search > Paid Search > Email
JOURNEY-01254,CUST-01254,2025-05-12 22:49:00,2025-05-15 11:58:00,Paid Search,Email,Brand Search,Newsletter,2,2,0,0,0.0,61.15,,,Paid Search > Email
JOURNEY-01255,CUST-01255,2025-05-10 11:34:00,2025-05-12 18:48:00,Organic Search,Organic Search,Product Pages,Educational Content,3,2,0,0,0.0,55.23,,,Organic Search > Email > Organic Search
JOURNEY-01256,CUST-01256,2025-05-27 20:01:00,2025-05-31 17:24:00,Organic Search,Organic Social,Product Pages,Instagram Organic,2,2,0,0,0.0,93.38,,,Organic Search > Organic Social
JOURNEY-01257,CUST-01257,2025-05-29 03:09:00,2025-05-29 03:09:00,Paid Search,Paid Search,Product Search,Product Search,1,1,1,1,174.91,0.0,2025-05-29 03:09:00,0.0,Paid Search
JOURNEY-01258,CUST-01258,2025-05-03 23:33:00,2025-05-03 23:33:00,Organic Search,Organic Search,Product Pages,Product Pages,1,1,0,0,0.0,0.0,,,Organic Search
JOURNEY-01259,CUST-01259,2025-01-14 07:21:00,2025-01-19 18:43:00,Email,Email,Welcome Series,Newsletter,3,2,0,0,0.0,131.37,,,Email > Organic Social > Email
JOURNEY-01260,CUST-01260,2025-04-21 05:52:00,2025-04-25 05:15:00,Paid Social,Organic Search,LinkedIn Ads,SEO Blog,3,3,0,0,0.0,95.38,,,Paid Social > Paid Search > Organic Search
JOURNEY-01261,CUST-01261,2025-06-11 10:49:00,2025-06-19 07:29:00,Email,Paid Social,Newsletter,LinkedIn Ads,5,3,0,0,0.0,188.67,,,Email > Direct > Paid Social > Direct > Paid Social
JOURNEY-01262,CUST-01262,2025-02-19 22:55:00,2025-02-28 14:37:00,Email,Paid Social,Promotional Email,Facebook Ads,4,4,0,0,0.0,207.7,,,Email > Display > Organic Search > Paid Social
JOURNEY-01263,CUST-01263,2025-03-15 00:43:00,2025-04-06 09:15:00,Paid Search,Organic Search,Brand Search,SEO Blog,8,5,0,0,0.0,536.53,,,Paid Search > Referral > Organic Search > Paid Social > Organic Social > Organic Search > Paid Search > Organic Search
JOURNEY-01264,CUST-01264,2025-06-23 07:02:00,2025-07-01 09:58:00,Organic Search,Display,Educational Content,Retargeting,4,4,0,0,0.0,194.93,,,Organic Search > Organic Social > Direct > Display
JOURNEY-01265,CUST-01265,2025-01-08 03:56:00,2025-01-14 04:20:00,Paid Search,Organic Search,Brand Search,Educational Content,5,4,0,0,0.0,144.4,,,Paid Search > Direct > Paid Search > Display > Organic Search
JOURNEY-01266,CUST-01266,2025-06-01 06:00:00,2025-06-06 16:26:00,Organic Search,Paid Search,SEO Blog,Product Search,4,3,0,0,0.0,130.43,,,Organic Search > Paid Search > Email > Paid Search
JOURNEY-01267,CUST-01267,2025-05-25 00:22:00,2025-05-28 16:03:00,Referral,Organic Search,Affiliate,Educational Content,3,3,0,0,0.0,87.68,,,Referral > Paid Search > Organic Search
JOURNEY-01268,CUST-01268,2025-06-26 15:22:00,2025-06-28 10:07:00,Organic Search,Organic Search,Educational Content,Educational Content,3,2,1,1,148.94,42.75,2025-06-28 10:07:00,1.78,Organic Search > Paid Search > Organic Search
JOURNEY-01269,CUST-01269,2025-01-20 19:32:00,2025-01-22 01:12:00,Email,Referral,Newsletter,Customer Referral,3,3,1,1,52.73,29.67,2025-01-22 01:12:00,1.24,Email > Paid Search > Referral
JOURNEY-01270,CUST-01270,2025-04-12 15:11:00,2025-04-18 02:26:00,Paid Search,Organic Search,Brand Search,Product Pages,3,3,0,0,0.0,131.25,,,Paid Search > Paid Social > Organic Search
JOURNEY-01271,CUST-01271,2025-04-06 03:02:00,2025-04-09 23:25:00,Paid Search,Paid Search,Product Search,Brand Search,4,3,1,1,83.35,92.38,2025-04-09 23:25:00,3.85,Paid Search > Organic Social > Email > Paid Search
JOURNEY-01272,CUST-01272,2025-04-29 03:06:00,2025-05-07 17:49:00,Organic Social,Email,LinkedIn Organic,Promotional Email,5,4,0,0,0.0,206.72,,,Organic Social > Direct > Email > Display > Email
JOURNEY-01273,CUST-01273,2025-02-07 23:05:00,2025-02-11 01:01:00,Direct,Paid Social,Direct Visit,Facebook Ads,2,2,0,0,0.0,73.93,,,Direct > Paid Social
JOURNEY-01274,CUST-01274,2025-01-30 00:34:00,2025-01-30 00:34:00,Paid Search,Paid Search,Competitor Search,Competitor Search,1,1,0,0,0.0,0.0,,,Paid Search
JOURNEY-01275,CUST-01275,2025-05-16 19:43:00,2025-05-20 17:36:00,Organic Search,Referral,Educational Content,Customer Referral,3,3,1,1,88.47,93.88,2025-05-20 17:36:00,3.91,Organic Search > Paid Social > Referral
JOURNEY-01276,CUST-01276,2025-05-25 19:04:00,2025-06-03 23:50:00,Organic Search,Email,Educational Content,Welcome Series,7,5,0,0,0.0,220.77,,,Organic Search > Email > Referral > Organic Search > Display > Paid Search > Email
JOURNEY-01277,CUST-01277,2025-06-12 20:08:00,2025-06-12 20:08:00,Referral,Referral,Affiliate,Affiliate,1,1,0,0,0.0,0.0,,,Referral
JOURNEY-01278,CUST-01278,2025-04-16 08:40:00,2025-04-23 06:14:00,Referral,Organic Search,Customer Referral,SEO Blog,4,3,0,0,0.0,165.57,,,Referral > Organic Search > Email > Organic Search
JOURNEY-01279,CUST-01279,2025-03-17 20:07:00,2025-03-21 23:08:00,Paid Social,Paid Social,Instagram Ads,Facebook Ads,3,2,0,0,0.0,99.02,,,Paid Social > Organic Search > Paid Social
JOURNEY-01280,CUST-01280,2025-02-16 10:31:00,2025-02-22 23:28:00,Email,Referral,Promotional Email,Partner Website,3,3,0,0,0.0,156.95,,,Email > Paid Search > Referral
JOURNEY-01281,CUST-01281,2025-05-10 17:31:00,2025-05-15 03:57:00,Email,Paid Social,Promotional Email,Instagram Ads,3,3,0,0,0.0,106.43,,,Email > Organic Social > Paid Social
JOURNEY-01282,CUST-01282,2025-05-28 06:02:00,2025-06-05 20:28:00,Paid Search,Email,Competitor Search,Welcome Series,5,3,0,0,0.0,206.43,,,Paid Search > Email > Paid Social > Paid Search > Email
JOURNEY-01283,CUST-01283,2025-02-20 20:24:00,2025-02-24 06:19:00,Paid Search,Direct,Brand Search,Direct Visit,2,2,0,0,0.0,81.92,,,Paid Search > Direct
JOURNEY-01284,CUST-01284,2025-02-10 20:13:00,2025-02-15 06:09:00,Paid Social,Organic Social,Instagram Ads,LinkedIn Organic,3,3,1,1,254.86,105.93,2025-02-15 06:09:00,4.41,Paid Social > Paid Search > Organic Social
JOURNEY-01285,CUST-01285,2025-04-26 23:02:00,2025-05-01 12:27:00,Paid Search,Paid Social,Brand Search,LinkedIn Ads,4,3,0,0,0.0,109.42,,,Paid Search > Email > Paid Search > Paid Social
JOURNEY-01286,CUST-01286,2025-05-24 02:47:00,2025-05-30 09:55:00,Display,Paid Search,Prospecting,Competitor Search,4,3,0,0,0.0,151.13,,,Display > Display > Email > Paid Search
JOURNEY-01287,CUST-01287,2025-04-07 06:23:00,2025-04-10 06:13:00,Display,Paid Social,Banner Campaign,Facebook Ads,2,2,0,0,0.0,71.83,,,Display > Paid Social
JOURNEY-01288,CUST-01288,2025-01-26 15:19:00,2025-02-03 17:02:00,Organic Search,Direct,Product Pages,Direct Visit,4,4,0,0,0.0,193.72,,,Organic Search > Paid Social > Paid Search > Direct
JOURNEY-01289,CUST-01289,2025-02-12 19:20:00,2025-02-16 01:42:00,Email,Display,Newsletter,Retargeting,3,3,0,0,0.0,78.37,,,Email > Organic Search > Display
JOURNEY-01290,CUST-01290,2025-06-04 20:40:00,2025-06-05 11:41:00,Display,Organic Social,Prospecting,LinkedIn Organic,2,2,0,0,0.0,15.02,,,Display > Organic Social
JOURNEY-01291,CUST-01291,2025-02-26 13:07:00,2025-03-07 14:34:00,Email,Organic Search,Promotional Email,Educational Content,6,5,0,0,0.0,217.45,,,Email > Paid Search > Organic Social > Organic Search > Direct > Organic Search
JOURNEY-01292,CUST-01292,2025-05-28 05:04:00,2025-06-07 22:04:00,Organic Social,Paid Search,TikTok Organic,Competitor Search,5,4,1,1,80.75,257.0,2025-06-07 22:04:00,10.71,Organic Social > Paid Search > Email > Paid Social > Paid Search
JOURNEY-01293,CUST-01293,2025-04-02 18:26:00,2025-04-04 16:59:00,Referral,Display,Affiliate,Retargeting,2,2,0,0,0.0,46.55,,,Referral > Display
JOURNEY-01294,CUST-01294,2025-05-07 03:47:00,2025-05-08 02:13:00,Organic Search,Paid Search,SEO Blog,Product Search,2,2,0,0,0.0,22.43,,,Organic Search > Paid Search
JOURNEY-01295,CUST-01295,2025-02-05 02:32:00,2025-02-11 11:30:00,Organic Search,Organic Social,SEO Blog,LinkedIn Organic,3,3,0,0,0.0,152.97,,,Organic Search > Paid Social > Organic Social
JOURNEY-01296,CUST-01296,2025-04-01 23:09:00,2025-04-06 15:56:00,Referral,Email,Partner Website,Promotional Email,3,3,0,0,0.0,112.78,,,Referral > Organic Search > Email
JOURNEY-01297,CUST-01297,2025-05-25 09:52:00,2025-05-30 23:54:00,Organic Social,Email,TikTok Organic,Newsletter,4,4,0,0,0.0,134.03,,,Organic Social > Referral > Paid Social > Email
JOURNEY-01298,CUST-01298,2025-06-03 12:33:00,2025-06-07 04:54:00,Paid Social,Display,LinkedIn Ads,Retargeting,4,4,0,0,0.0,88.35,,,Paid Social > Direct > Paid Search > Display
JOURNEY-01299,CUST-01299,2025-01-25 15:42:00,2025-02-02 02:58:00,Direct,Paid Search,Direct Visit,Product Search,4,4,0,0,0.0,179.27,,,Direct > Organic Social > Organic Search > Paid Search
JOURNEY-01300,CUST-01300,2025-04-22 17:15:00,2025-04-28 18:35:00,Organic Social,Paid Social,Instagram Organic,Facebook Ads,3,3,0,0,0.0,145.33,,,Organic Social > Direct > Paid Social
JOURNEY-01301,CUST-01301,2025-06-03 04:00:00,2025-06-10 21:39:00,Paid Search,Paid Social,Brand Search,LinkedIn Ads,4,3,0,0,0.0,185.65,,,Paid Search > Paid Social > Email > Paid Social
JOURNEY-01302,CUST-01302,2025-02-17 13:13:00,2025-02-21 08:32:00,Referral,Paid Social,Partner Website,Facebook Ads,3,3,0,0,0.0,91.32,,,Referral > Organic Social > Paid Social
JOURNEY-01303,CUST-01303,2025-06-24 06:28:00,2025-07-04 16:23:00,Organic Social,Paid Search,Instagram Organic,Product Search,5,4,0,0,0.0,249.92,,,Organic Social > Paid Social > Email > Organic Social > Paid Search
JOURNEY-01304,CUST-01304,2025-05-05 05:06:00,2025-05-09 04:48:00,Direct,Organic Search,Direct Visit,Product Pages,3,3,0,0,0.0,95.7,,,Direct > Email > Organic Search
JOURNEY-01305,CUST-01305,2025-02-07 17:38:00,2025-02-17 19:38:00,Email,Display,Welcome Series,Retargeting,6,6,0,0,0.0,242.0,,,Email > Direct > Paid Social > Paid Search > Organic Social > Display
JOURNEY-01306,CUST-01306,2025-01-10 01:00:00,2025-01-16 23:01:00,Organic Social,Email,Instagram Organic,Newsletter,4,4,0,0,0.0,166.02,,,Organic Social > Organic Search > Direct > Email
JOURNEY-01307,CUST-01307,2025-03-26 23:06:00,2025-04-01 23:50:00,Referral,Organic Search,Affiliate,SEO Blog,3,3,0,0,0.0,144.73,,,Referral > Email > Organic Search
JOURNEY-01308,CUST-01308,2025-05-10 07:48:00,2025-05-19 18:57:00,Paid Search,Organic Search,Competitor Search,Product Pages,7,5,1,1,68.16,227.15,2025-05-19 18:57:00,9.46,Paid Search > Organic Search > Direct > Paid Social > Organic Social > Direct > Organic Search
JOURNEY-01309,CUST-01309,2025-03-31 11:48:00,2025-04-02 03:29:00,Paid Social,Email,Facebook Ads,Newsletter,2,2,0,0,0.0,39.68,,,Paid Social > Email
JOURNEY-01310,CUST-01310,2025-02-22 21:19:00,2025-02-26 09:14:00,Paid Search,Direct,Competitor Search,Direct Visit,2,2,1,1,232.43,83.92,2025-02-26 09:14:00,3.5,Paid Search > Direct
JOURNEY-01311,CUST-01311,2025-03-14 17:25:00,2025-03-21 00:22:00,Organic Social,Paid Social,TikTok Organic,LinkedIn Ads,5,5,0,0,0.0,150.95,,,Organic Social > Paid Search > Referral > Email > Paid Social
JOURNEY-01312,CUST-01312,2025-03-26 20:46:00,2025-04-02 22:08:00,Organic Social,Direct,LinkedIn Organic,Direct Visit,6,6,0,0,0.0,169.37,,,Organic Social > Email > Display > Organic Search > Paid Social > Direct
JOURNEY-01313,CUST-01313,2025-04-30 02:57:00,2025-05-04 16:03:00,Direct,Email,Direct Visit,Welcome Series,4,3,0,0,0.0,109.1,,,Direct > Email > Referral > Email
JOURNEY-01314,CUST-01314,2025-04-20 18:08:00,2025-04-20 18:08:00,Paid Search,Paid Search,Product Search,Product Search,1,1,0,0,0.0,0.0,,,Paid Search
JOURNEY-01315,CUST-01315,2025-02-21 06:00:00,2025-02-23 05:55:00,Paid Search,Display,Brand Search,Banner Campaign,3,3,0,0,0.0,47.92,,,Paid Search > Direct > Display
JOURNEY-01316,CUST-01316,2025-05-29 10:09:00,2025-06-01 13:26:00,Email,Organic Social,Newsletter,LinkedIn Organic,2,2,0,0,0.0,75.28,,,Email > Organic Social
JOURNEY-01317,CUST-01317,2025-06-15 17:59:00,2025-06-16 12:43:00,Organic Search,Display,Product Pages,Prospecting,3,3,1,1,147.92,18.73,2025-06-16 12:43:00,0.78,Organic Search > Direct > Display
JOURNEY-01318,CUST-01318,2025-01-12 16:49:00,2025-01-17 12:05:00,Display,Organic Search,Prospecting,Educational Content,3,3,0,0,0.0,115.27,,,Display > Direct > Organic Search
JOURNEY-01319,CUST-01319,2025-04-01 03:39:00,2025-04-08 08:51:00,Paid Social,Display,LinkedIn Ads,Retargeting,4,4,1,1,107.27,173.2,2025-04-08 08:51:00,7.22,Paid Social > Email > Referral > Display
JOURNEY-01320,CUST-01320,2025-06-27 12:22:00,2025-07-03 02:22:00,Paid Social,Paid Social,LinkedIn Ads,Instagram Ads,4,3,0,0,0.0,134.0,,,Paid Social > Paid Search > Organic Search > Paid Social
JOURNEY-01321,CUST-01321,2025-06-28 03:16:00,2025-07-05 00:29:00,Display,Organic Social,Prospecting,TikTok Organic,4,3,1,1,78.2,165.22,2025-07-05 00:29:00,6.88,Display > Display > Paid Search > Organic Social
JOURNEY-01322,CUST-01322,2025-06-20 22:10:00,2025-06-23 02:24:00,Direct,Organic Search,Direct Visit,Product Pages,2,2,1,1,391.5,52.23,2025-06-23 02:24:00,2.18,Direct > Organic Search
JOURNEY-01323,CUST-01323,2025-02-27 12:48:00,2025-03-01 15:55:00,Display,Email,Prospecting,Promotional Email,2,2,0,0,0.0,51.12,,,Display > Email
JOURNEY-01324,CUST-01324,2025-03-24 17:35:00,2025-03-26 14:57:00,Paid Social,Organic Social,Facebook Ads,Instagram Organic,2,2,0,0,0.0,45.37,,,Paid Social > Organic Social
JOURNEY-01325,CUST-01325,2025-05-17 01:52:00,2025-05-20 03:00:00,Display,Organic Social,Retargeting,TikTok Organic,4,4,0,0,0.0,73.13,,,Display > Referral > Paid Search > Organic Social
JOURNEY-01326,CUST-01326,2025-05-17 17:10:00,2025-05-17 17:10:00,Organic Social,Organic Social,TikTok Organic,TikTok Organic,1,1,0,0,0.0,0.0,,,Organic Social
JOURNEY-01327,CUST-01327,2025-03-09 08:21:00,2025-03-13 14:41:00,Referral,Organic Search,Customer Referral,Educational Content,3,3,0,0,0.0,102.33,,,Referral > Organic Social > Organic Search
